標準地番号（都道府県市区町村コード）,標準地番号（用途）,標準地番号（連番）,全国主要地点,連番（県単位）,都道府県名,市郡名,区町村名,地名,住居表示,所在並びに地番,当年価格,前年価格,対前年変動率（％）,地積,地積・内私道分,形状区分,（比率）間口,（比率）奥行,利用区分,構造,（階層）地上,（階層）地下,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の駅前区分,前面道路の舗装状況,側道方位区分,側道区分,給排水状況（ガス）,給排水状況（水道）,給排水状況（下水道）,最寄り駅名,交通施設との近接区分,最寄り駅迄の道路距離,法規制・用途区分,法規制・高度地区,法規制・防火・準防火,法規制・建蔽率,法規制・容積率,法規制・森林法,法規制・公園法,予備,区域区分,連番（全体）,対象年（和暦）,共通地点区分,半年前番号（都道府県市区町村コード）,半年前番号（用途）,半年前番号（連番）,半年前価格,対半年前変動率（％）,利用の現況,周辺の土地の利用の現況,予備
13112,00,089,0,0759,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","成城８－４－１９　　　　　　　　　　　　　　　　　　　　　　　　","成城８丁目５４９番４　　　　　　　　　　　　　　　　　　　　",0000644000,0000649000,      -0.8,0000000271,0000000000,3,010,015,1,4,03,1,32,4,0062,0,1,0,0,1,1,1,"成城学園前　　　　　　　　　　　　　　　",0,00850,11,0,0,4,008,0,00,"  ",1,08089,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が多い区画整然とした住宅地域　　　　　　　　　　　","                                                                   "
13112,00,090,0,0760,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","奥沢５－１４－２６　　　　　　　　　　　　　　　　　　　　　　　","奥沢５丁目１４０番　　　　　　　　　　　　　　　　　　　　　",0000886000,0000886000,       0.0,0000000250,0000000000,3,010,012,1,4,02,0,32,4,0055,0,1,0,0,1,1,1,"奥沢　　　　　　　　　　　　　　　　　　",0,00200,11,0,2,6,015,0,00,"  ",1,08090,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　　　","                                                                   "
13112,00,091,0,0761,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","千歳台５－８－３　　　　　　　　　　　　　　　　　　　　　　　　","千歳台５丁目５１７番５　　　　　　　　　　　　　　　　　　　",0000423000,0000432000,      -2.1,0000000216,0000000000,1,010,010,1,4,02,0,32,2,0039,0,1,0,0,1,1,1,"祖師ヶ谷大蔵　　　　　　　　　　　　　　",0,01700,11,0,2,5,010,0,00,"  ",1,08091,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅とアパートが建ち並ぶ郊外の住宅地域　　　　　　　　　　　","                                                                   "
13112,00,092,0,0762,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","粕谷２－５－１３　　　　　　　　　　　　　　　　　　　　　　　　","粕谷２丁目１８９番１９外　　　　　　　　　　　　　　　　　　",0000471000,0000473000,      -0.4,0000000158,0000000000,3,010,012,1,6,02,0,32,3,0061,0,1,0,0,1,1,1,"芦花公園　　　　　　　　　　　　　　　　",0,00880,11,0,2,5,010,0,00,"  ",1,08092,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅のほかマンションも見られる住宅地域　　　　　　　　　　　","                                                                   "
13112,00,093,0,0763,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","下馬３－１６－１３　　　　　　　　　　　　　　　　　　　　　　　","下馬３丁目５２番１７　　　　　　　　　　　　　　　　　　　　",0000698000,0000698000,       0.0,0000000074,0000000000,3,010,020,1,3,03,1,32,5,0128,0,1,0,0,1,1,1,"三軒茶屋　　　　　　　　　　　　　　　　",0,01200,13,0,2,6,020,0,00,"  ",1,08093,03,0,00000,00,000,0000000000,       0.0,"診療所兼住宅　　　　　　　　　　　　","住宅、アパート、店舗等が混在する既成住宅地域　　　　　　　　　　","                                                                   "
13112,00,094,0,0764,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","北沢４－２６－４　　　　　　　　　　　　　　　　　　　　　　　　","北沢４丁目６５０番１１　　　　　　　　　　　　　　　　　　　",0000698000,0000698000,       0.0,0000000099,0000000000,3,010,012,1,2,03,1,32,5,0033,0,1,0,0,1,1,1,"東北沢　　　　　　　　　　　　　　　　　",0,00550,11,0,2,5,015,0,00,"  ",1,08094,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","小規模一般住宅にアパート等が見られる住宅地域　　　　　　　　　　","                                                                   "
13112,00,095,0,0765,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","瀬田１－８－１４　　　　　　　　　　　　　　　　　　　　　　　　","瀬田１丁目９４９番３　　　　　　　　　　　　　　　　　　　　",0000731000,0000731000,       0.0,0000000332,0000000000,3,010,015,1,4,02,0,32,1,0060,0,1,0,0,1,1,1,"二子玉川　　　　　　　　　　　　　　　　",0,00600,11,0,2,5,010,0,00,"  ",1,08095,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が建ち並ぶ閑静な住宅地域　　　　　　　　　　　　　","                                                                   "
13112,00,096,0,0766,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","代田５－１７－２１　　　　　　　　　　　　　　　　　　　　　　　","代田５丁目９０１番２　　　　　　　　　　　　　　　　　　　　",0000725000,0000725000,       0.0,0000000193,0000000000,3,010,015,1,4,03,0,32,1,0040,0,1,0,0,1,1,1,"新代田　　　　　　　　　　　　　　　　　",0,00300,11,0,2,5,015,0,00,"  ",1,08096,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模住宅及びアパート等の建ち並ぶ住宅地域　　　　　　　　　　　","                                                                   "
13112,00,097,0,0767,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","船橋１－４５－１０　　　　　　　　　　　　　　　　　　　　　　　","船橋１丁目３４０番３２　　　　　　　　　　　　　　　　　　　",0000541000,0000545000,      -0.7,0000000198,0000000000,3,012,010,1,4,02,0,32,3,0038,0,1,0,0,1,1,1,"千歳船橋　　　　　　　　　　　　　　　　",0,00800,11,0,2,5,010,0,00,"  ",1,08097,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中小規模一般住宅、アパートが建ち並ぶ住宅地域　　　　　　　　　　","                                                                   "
13112,00,098,0,0768,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","深沢８－１３－３２　　　　　　　　　　　　　　　　　　　　　　　","深沢８丁目１０８番２７　　　　　　　　　　　　　　　　　　　",0000757000,0000757000,       0.0,0000000294,0000000000,1,010,010,1,2,02,0,32,8,0081,0,1,0,0,1,1,1,"桜新町　　　　　　　　　　　　　　　　　",0,00800,11,0,2,5,010,0,00,"  ",1,08098,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が多い閑静な住宅地域　　　　　　　　　　　　　　　","                                                                   "
13112,00,099,0,0769,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","上用賀１－１４－６　　　　　　　　　　　　　　　　　　　　　　　","上用賀１丁目１４番１７　　　　　　　　　　　　　　　　　　　",0000669000,0000669000,       0.0,0000000240,0000000000,1,010,010,1,2,02,0,32,3,0060,0,1,0,0,1,1,1,"用賀　　　　　　　　　　　　　　　　　　",0,00850,13,0,2,6,020,0,00,"  ",1,08099,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模、小規模住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　","                                                                   "
13112,00,100,0,0770,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","玉川田園調布２丁目７２８番２　　　　　　　　　　　　　　　　",0000703000,0000711000,      -1.1,0000000492,0000000000,3,010,015,1,8,00,0,32,4,0054,0,1,0,0,1,1,1,"田園調布　　　　　　　　　　　　　　　　",0,00680,11,0,2,5,010,0,00,"  ",1,08100,03,0,00000,00,000,0000000000,       0.0,"建築中　　　　　　　　　　　　　　　","中規模以上の一般住宅が多い閑静な住宅地域　　　　　　　　　　　　","                                                                   "
13112,00,101,0,0771,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","野沢３－３２－１６　　　　　　　　　　　　　　　　　　　　　　　","野沢３丁目１１８番８外　　　　　　　　　　　　　　　　　　　",0000731000,0000731000,       0.0,0000000206,0000000000,3,010,015,1,4,02,0,32,5,0060,0,1,0,0,1,1,1,"学芸大学　　　　　　　　　　　　　　　　",0,01400,11,0,2,5,015,0,00,"  ",1,08101,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中小規模の一般住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　","                                                                   "
13112,00,102,0,0772,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","鎌田４－７－５　　　　　　　　　　　　　　　　　　　　　　　　　","鎌田４丁目２２番２８　　　　　　　　　　　　　　　　　　　　",0000328000,0000332000,      -1.2,0000000104,0000000000,3,010,020,1,4,02,0,32,3,0045,0,1,0,0,1,1,1,"二子玉川　　　　　　　　　　　　　　　　",0,02200,11,0,2,5,010,0,00,"  ",1,08102,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅、アパート等が建ち並ぶ住宅地域　　　　　　　　　　　　　","                                                                   "
13112,00,103,0,0773,"東京都　　","　　　　　　　　　　","世田谷区　　　　　　","世田谷　　　　　　　","南烏山４－２２－１５　　　　　　　　　　　　　　　　　　　　　　","南烏山４丁目１０９３番５　　　　　　　　　　　　　　　　　　",0000544000,0000544000,       0.0,0000000210,0000000000,3,010,020,1,4,02,0,32,6,0038,0,1,0,0,1,1,1,"千歳烏山　　　　　　　　　　　　　　　　",0,00520,15,0,2,6,020,0,00,"  ",1,08103,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅のほか共同住宅もある住宅地域　　　　　　　　　　　　　　","                                                                   "
